time,load,temp,pressure,humidity,wind speed
12/15/2017 0:00,28574,288.15,1013,67,9
12/15/2017 1:00,26489,288.15,1013,72,9
12/15/2017 2:00,25046,288.15,1011,72,9
12/15/2017 3:00,24547,289.15,1011,67,8
12/15/2017 4:00,24507,289.15,1010,67,7
12/15/2017 5:00,25045,289.15,1010,67,9
12/15/2017 6:00,27559,289.15,1009,63,9
12/15/2017 7:00,32236,288.15,1008,67,5
12/15/2017 8:00,34774,288.15,1008,67,4
12/15/2017 9:00,35475,288.15,1008,58,6
12/15/2017 10:00,35834,289.15,1009,48,4
12/15/2017 11:00,35866,289.15,1010,51,4
12/15/2017 12:00,35536,290.15,1011,42,9
12/15/2017 13:00,35350,291.15,1010,39,5
12/15/2017 14:00,34115,291.15,1008,45,8
12/15/2017 15:00,33564,291.15,1008,45,7
12/15/2017 16:00,33527,290.15,1008,55,5
12/15/2017 17:00,34281,290.15,1008,55,4
12/15/2017 18:00,35685,288.15,1009,67,2
12/15/2017 19:00,35769,287.15,1010,71,2
12/15/2017 20:00,35655,287.15,1011,62,2
12/15/2017 21:00,34736,287.15,1011,56,2
12/15/2017 22:00,32505,287.15,1012,56,2
12/15/2017 23:00,29996,285.15,1012,56,4
12/16/2017 0:00,28277,283.15,1013,63,3
12/16/2017 1:00,26275,281.15,1013,61,2
12/16/2017 2:00,24788,279.15,1013,70,1
12/16/2017 3:00,23927,280.15,1013,67,3
12/16/2017 4:00,23423,277.15,1013,67,4
12/16/2017 5:00,23394,277.15,1014,69,1
12/16/2017 6:00,24093,276.15,1014,74,2
12/16/2017 7:00,25715,276.15,1014,58,3
12/16/2017 8:00,27509,277.15,1015,58,2
12/16/2017 9:00,30068,278.15,1016,65,2
12/16/2017 10:00,31816,280.15,1017,59,1
12/16/2017 11:00,32035,284.15,1018,59,1
12/16/2017 12:00,31479,287.15,1019,33,2
12/16/2017 13:00,31337,288.15,1018,30,4
12/16/2017 14:00,30681,289.15,1018,26,4
12/16/2017 15:00,29454,289.15,1018,26,3
12/16/2017 16:00,28788,289.15,1018,26,4
12/16/2017 17:00,29317,289.15,1019,29,4
12/16/2017 18:00,31756,287.15,1019,33,3
12/16/2017 19:00,32411,286.15,1020,35,4
12/16/2017 20:00,33065,284.15,1021,40,2
12/16/2017 21:00,32818,285.15,1022,37,6
12/16/2017 22:00,31346,285.15,1023,37,7
12/16/2017 23:00,29430,282.15,1023,49,4
12/17/2017 0:00,27124,284.15,1024,40,5
12/17/2017 1:00,24847,284.15,1024,34,7
12/17/2017 2:00,23272,283.15,1024,39,6
12/17/2017 3:00,22350,282.15,1025,42,4
12/17/2017 4:00,21989,280.15,1025,48,4
12/17/2017 5:00,22033,281.15,1025,42,5
12/17/2017 6:00,22564,278.15,1026,56,4
12/17/2017 7:00,23355,276.15,1026,64,3
12/17/2017 8:00,24225,275.15,1027,69,2
12/17/2017 9:00,26294,274.15,1027,69,1
12/17/2017 10:00,28577,279.15,1028,52,0
12/17/2017 11:00,29291,282.15,1029,42,1
12/17/2017 12:00,29208,285.15,1029,34,0
12/17/2017 13:00,29468,286.15,1029,30,1
12/17/2017 14:00,29312,287.15,1028,28,0
12/17/2017 15:00,28231,287.15,1028,26,1
12/17/2017 16:00,27717,286.15,1028,30,4
12/17/2017 17:00,28167,285.15,1028,30,4
12/17/2017 18:00,30948,284.15,1029,34,2
12/17/2017 19:00,32280,282.15,1029,39,0
12/17/2017 20:00,33404,279.15,1030,52,1
12/17/2017 21:00,33639,278.15,1030,56,1
12/17/2017 22:00,32379,277.15,1031,60,0
12/17/2017 23:00,29822,277.15,1031,60,0
12/18/2017 0:00,26926,277.15,1031,60,0
12/18/2017 1:00,24809,277.15,1031,60,2
12/18/2017 2:00,23654,275.15,1031,74,1
12/18/2017 3:00,23107,275.15,1031,74,3
12/18/2017 4:00,23131,274.15,1031,80,2
12/18/2017 5:00,23982,275.15,1031,74,1
12/18/2017 6:00,27169,273.15,1030,80,1
12/18/2017 7:00,32401,274.15,1030,80,2
12/18/2017 8:00,35688,274.15,1030,80,1
12/18/2017 9:00,37066,275.15,1030,74,3
12/18/2017 10:00,37637,277.15,1031,69,1
12/18/2017 11:00,37480,281.15,1031,80,1
12/18/2017 12:00,37039,285.15,1031,50,2
12/18/2017 13:00,37037,287.15,1030,35,1
12/18/2017 14:00,35868,287.15,1029,33,0
12/18/2017 15:00,35605,288.15,1026,30,4
12/18/2017 16:00,35578,288.15,1025,30,4
12/18/2017 17:00,36336,289.15,1024,31,4
12/18/2017 18:00,38141,288.15,1023,38,1
12/18/2017 19:00,38603,286.15,1022,47,5
12/18/2017 20:00,38861,286.15,1022,47,5
12/18/2017 21:00,38006,282.21,994,69,3
12/18/2017 22:00,35254,286.15,1020,47,1
12/18/2017 23:00,31710,282.21,994,69,3
12/19/2017 0:00,29193,288.15,1021,51,3
12/19/2017 1:00,26839,287.15,1022,54,1
12/19/2017 2:00,25453,287.15,1022,50,2
12/19/2017 3:00,24848,286.15,1023,58,1
12/19/2017 4:00,24708,287.15,1024,67,5
12/19/2017 5:00,25381,286.15,1025,76,5
12/19/2017 6:00,28138,285.15,1026,71,6
12/19/2017 7:00,33070,284.15,1027,76,2
12/19/2017 8:00,35989,284.15,1028,76,0
12/19/2017 9:00,36993,284.15,1028,81,1
12/19/2017 10:00,37346,284.15,1029,76,1
12/19/2017 11:00,36965,285.15,1030,71,2
12/19/2017 12:00,36474,286.15,1031,66,1
12/19/2017 13:00,36186,286.15,1030,71,1
12/19/2017 14:00,35237,286.15,1030,71,1
12/19/2017 15:00,34899,287.15,1030,54,3
12/19/2017 16:00,34742,287.15,1030,50,2
12/19/2017 17:00,35526,287.15,1030,62,4
12/19/2017 18:00,37440,286.15,1030,66,3
12/19/2017 19:00,38133,284.15,1031,71,1
12/19/2017 20:00,38388,284.15,1031,66,0
12/19/2017 21:00,37740,283.15,1032,71,1
12/19/2017 22:00,35029,282.15,1033,81,2
12/19/2017 23:00,31599,282.15,1033,81,1
12/20/2017 0:00,28936,282.15,1033,81,1
12/20/2017 1:00,26699,282.15,1033,81,1
12/20/2017 2:00,25379,281.15,1033,87,1
12/20/2017 3:00,24917,279.15,1032,87,1
12/20/2017 4:00,24818,278.15,1032,93,3
12/20/2017 5:00,25557,278.15,1032,93,1
12/20/2017 6:00,28268,277.15,1032,93,1
12/20/2017 7:00,33172,277.15,1031,93,1
12/20/2017 8:00,36350,277.15,1031,93,2
12/20/2017 9:00,37326,277.15,1031,93,1
12/20/2017 10:00,37726,279.15,1031,87,0
12/20/2017 11:00,37339,281.15,1032,75,1
12/20/2017 12:00,36881,282.15,1032,70,0
12/20/2017 13:00,36541,283.15,1031,66,1
12/20/2017 14:00,35472,286.15,1030,50,1
12/20/2017 15:00,34904,286.15,1029,47,1
12/20/2017 16:00,34728,287.15,1029,47,1
12/20/2017 17:00,35401,288.15,1028,44,1
12/20/2017 18:00,37405,286.15,1029,54,1
12/20/2017 19:00,37907,284.15,1030,71,2
12/20/2017 20:00,38085,284.15,1031,66,1
12/20/2017 21:00,37476,283.15,1032,71,2
12/20/2017 22:00,34941,281.15,1033,75,1
12/20/2017 23:00,31692,278.15,1033,86,1
12/21/2017 0:00,29107,273.07,1005,79,1
12/21/2017 1:00,26747,278.15,1034,80,1
12/21/2017 2:00,25316,278.15,1034,80,0
12/21/2017 3:00,24791,278.15,1034,80,2
12/21/2017 4:00,24741,280.15,1034,70,6
12/21/2017 5:00,25328,280.15,1034,65,4
12/21/2017 6:00,28085,280.15,1034,65,4
12/21/2017 7:00,32632,280.15,1035,65,1
12/21/2017 8:00,35800,280.15,1035,65,3
12/21/2017 9:00,36915,280.15,1036,65,2
12/21/2017 10:00,37237,281.15,1036,61,4
12/21/2017 11:00,36495,282.15,1037,57,4
12/21/2017 12:00,35751,286.15,1037,47,2
12/21/2017 13:00,35361,288.15,1037,51,1
12/21/2017 14:00,34284,289.15,1036,48,0
12/21/2017 15:00,33717,289.15,1035,48,0
12/21/2017 16:00,33567,285.65,1006,62,1
12/21/2017 17:00,34264,288.15,1035,54,3
12/21/2017 18:00,36291,287.15,1035,58,1
12/21/2017 19:00,36981,285.15,1036,66,1
12/21/2017 20:00,37208,283.15,1036,76,0
12/21/2017 21:00,36635,281.15,1036,81,0
12/21/2017 22:00,34445,279.15,1036,87,1
12/21/2017 23:00,31335,279.15,1036,93,1
12/22/2017 0:00,28737,279.15,1036,87,1
12/22/2017 1:00,26197,279.15,1036,81,2
12/22/2017 2:00,24912,279.15,1035,81,1
12/22/2017 3:00,24315,277.15,1035,86,1
12/22/2017 4:00,24220,277.15,1034,86,1
12/22/2017 5:00,24856,277.15,1033,86,1
12/22/2017 6:00,27243,277.15,1033,93,1
12/22/2017 7:00,31785,276.15,1032,93,2
12/22/2017 8:00,34940,276.15,1032,86,1
12/22/2017 9:00,36023,276.15,1032,86,3
12/22/2017 10:00,36343,280.15,1033,81,2
12/22/2017 11:00,35728,287.15,1033,47,4
12/22/2017 12:00,34784,288.15,1033,44,4
12/22/2017 13:00,34271,290.15,1032,36,3
12/22/2017 14:00,33076,292.15,1031,29,1
12/22/2017 15:00,32243,292.15,1030,32,1
12/22/2017 16:00,32069,291.15,1031,34,3
12/22/2017 17:00,32575,291.15,1031,36,3
12/22/2017 18:00,34508,288.15,1031,47,1
12/22/2017 19:00,34983,286.15,1031,54,0
12/22/2017 20:00,35053,284.15,1032,62,1
12/22/2017 21:00,34367,282.15,1032,70,1
12/22/2017 22:00,32606,281.15,1032,70,1
12/22/2017 23:00,30032,279.15,1032,81,1
12/23/2017 0:00,27639,280.15,1033,75,1
12/23/2017 1:00,25305,278.15,1033,80,1
12/23/2017 2:00,23590,278.15,1033,80,2
12/23/2017 3:00,22778,278.15,1033,80,1
12/23/2017 4:00,22347,278.15,1033,80,2
12/23/2017 5:00,22246,277.15,1033,86,2
12/23/2017 6:00,22976,278.15,1033,80,2
12/23/2017 7:00,24500,278.15,1033,80,2
12/23/2017 8:00,26142,279.15,1034,81,1
12/23/2017 9:00,28843,281.15,1034,70,3
12/23/2017 10:00,30716,281.15,1035,65,3
12/23/2017 11:00,30869,284.15,1036,57,2
12/23/2017 12:00,30259,285.15,1036,58,2
12/23/2017 13:00,30017,287.15,1035,54,1
12/23/2017 14:00,29429,288.15,1034,62,0
12/23/2017 15:00,28549,288.15,1034,67,2
12/23/2017 16:00,27953,288.15,1034,67,1
12/23/2017 17:00,28272,287.15,1034,71,1
12/23/2017 18:00,30533,286.15,1034,76,1
12/23/2017 19:00,31257,285.15,1034,76,1
12/23/2017 20:00,31714,282.15,1035,87,0
12/23/2017 21:00,31560,282.15,1035,93,1
12/23/2017 22:00,30357,281.15,1035,93,1
12/23/2017 23:00,28299,279.15,1035,100,1
12/24/2017 0:00,25787,279.15,1035,93,1
12/24/2017 1:00,23559,278.15,1035,100,1
12/24/2017 2:00,21948,278.15,1035,93,1
12/24/2017 3:00,21096,278.15,1034,100,1
12/24/2017 4:00,20647,277.15,1034,100,1
12/24/2017 5:00,20680,277.15,1034,100,1
12/24/2017 6:00,21058,278.15,1033,100,0
12/24/2017 7:00,22040,279.15,1033,93,2
12/24/2017 8:00,23151,279.15,1034,87,1
12/24/2017 9:00,25712,277.15,1034,100,1
12/24/2017 10:00,27923,279.15,1033,93,2
12/24/2017 11:00,28528,285.15,1033,76,1
12/24/2017 12:00,28063,289.15,1033,59,0
12/24/2017 13:00,27999,290.15,1032,51,0
12/24/2017 14:00,27537,292.15,1031,39,2
12/24/2017 15:00,26377,291.15,1030,42,2
12/24/2017 16:00,25900,291.15,1029,52,3
12/24/2017 17:00,26512,287.74,1001,55,2
12/24/2017 18:00,29465,288.15,1029,67,3
12/24/2017 19:00,30094,285.15,1028,81,1
12/24/2017 20:00,29273,284.15,1029,87,1
12/24/2017 21:00,27618,281.15,1029,87,1
12/24/2017 22:00,25548,280.15,1029,93,1
12/24/2017 23:00,24598,281.15,1029,93,0
12/25/2017 0:00,23814,278.15,1029,100,1
12/25/2017 1:00,22630,278.15,1028,93,1
12/25/2017 2:00,21166,277.15,1028,93,1
12/25/2017 3:00,19993,276.15,1028,100,2
12/25/2017 4:00,19311,277.15,1028,100,1
12/25/2017 5:00,19221,276.15,1027,93,1
12/25/2017 6:00,19534,276.15,1027,93,1
12/25/2017 7:00,20067,275.15,1026,93,0
12/25/2017 8:00,20286,275.15,1027,93,1
12/25/2017 9:00,21595,274.15,1027,100,1
12/25/2017 10:00,23887,276.15,1026,100,0
12/25/2017 11:00,25401,280.15,1027,87,0
12/25/2017 12:00,25810,284.15,1026,66,0
12/25/2017 13:00,25947,286.15,1025,58,1
12/25/2017 14:00,25185,288.15,1024,51,2
12/25/2017 15:00,23465,287.15,1022,54,3
12/25/2017 16:00,23073,287.15,1022,54,4
12/25/2017 17:00,23617,287.15,1021,54,3
12/25/2017 18:00,25831,286.15,1021,58,2
12/25/2017 19:00,26849,285.15,1021,62,4
12/25/2017 20:00,27659,283.15,1021,66,4
12/25/2017 21:00,28036,283.15,1021,66,2
12/25/2017 22:00,27550,282.15,1021,66,3
12/25/2017 23:00,25653,284.15,1021,66,4
12/26/2017 0:00,23310,283.15,1021,71,2
12/26/2017 1:00,21301,283.15,1021,76,4
12/26/2017 2:00,20148,284.15,1021,71,4
12/26/2017 3:00,19552,286.15,1020,62,9
12/26/2017 4:00,19402,285.15,1020,66,5
12/26/2017 5:00,20001,285.15,1020,66,5
12/26/2017 6:00,21836,285.15,1019,71,6
12/26/2017 7:00,24539,286.15,1019,66,6
12/26/2017 8:00,27215,286.15,1019,66,6
12/26/2017 9:00,29704,285.15,1019,71,5
12/26/2017 10:00,31381,286.15,1019,66,6
12/26/2017 11:00,32029,287.15,1019,67,5
12/26/2017 12:00,31921,288.15,1018,62,5
12/26/2017 13:00,32247,286.23,989,55,4
12/26/2017 14:00,31537,290.15,1016,36,9
12/26/2017 15:00,30268,289.15,1016,38,10
12/26/2017 16:00,30062,288.15,1016,38,9
12/26/2017 17:00,30526,287.15,1015,44,8
12/26/2017 18:00,32217,287.15,1015,41,6
12/26/2017 19:00,32470,286.15,1015,43,6
12/26/2017 20:00,32654,284.15,1015,57,6
12/26/2017 21:00,32597,284.15,1014,57,5
12/26/2017 22:00,30883,284.15,1014,57,7
12/26/2017 23:00,28137,284.15,1011,57,5
12/27/2017 0:00,25526,284.15,1011,57,8
12/27/2017 1:00,23257,285.15,1010,58,9
12/27/2017 2:00,22012,285.15,1010,58,9
12/27/2017 3:00,21442,286.15,1006,54,9
12/27/2017 4:00,21171,286.15,1004,58,9
12/27/2017 5:00,21768,286.15,1002,62,13
12/27/2017 6:00,23709,286.15,1001,66,17
12/27/2017 7:00,26884,287.15,1004,62,8
12/27/2017 8:00,29609,287.15,1004,62,8
12/27/2017 9:00,32112,284.15,1004,71,4
12/27/2017 10:00,33493,287.15,1005,41,9
12/27/2017 11:00,33713,288.15,1007,49,10
12/27/2017 12:00,33413,288.15,1007,45,12
12/27/2017 13:00,33559,289.15,1006,45,12
12/27/2017 14:00,32534,290.15,1006,29,13
12/27/2017 15:00,31657,290.15,1006,29,12
12/27/2017 16:00,31491,290.15,1006,27,11
12/27/2017 17:00,32002,289.15,1007,29,10
12/27/2017 18:00,33643,289.15,1008,31,9
12/27/2017 19:00,34025,287.15,1009,35,2
12/27/2017 20:00,34058,287.15,1010,46,3
12/27/2017 21:00,33499,287.15,1010,48,4
12/27/2017 22:00,31443,285.15,1011,46,2
12/27/2017 23:00,28621,285.15,1011,46,5
12/28/2017 0:00,26118,285.15,1011,50,6
12/28/2017 1:00,23836,285.15,1011,50,6
12/28/2017 2:00,22376,285.15,1011,50,4
12/28/2017 3:00,21734,285.15,1010,50,5
12/28/2017 4:00,21484,285.15,1010,50,3
12/28/2017 5:00,22005,284.15,1010,57,6
12/28/2017 6:00,23918,284.15,1010,57,6
12/28/2017 7:00,27150,284.15,1010,62,6
12/28/2017 8:00,29814,284.15,1010,66,5
12/28/2017 9:00,32146,284.15,1010,66,5
12/28/2017 10:00,33206,286.15,1010,62,5
12/28/2017 11:00,33375,287.15,1010,62,5
12/28/2017 12:00,32910,290.15,1010,48,6
12/28/2017 13:00,32908,291.15,1009,45,3
12/28/2017 14:00,31830,292.15,1009,45,5
12/28/2017 15:00,30934,293.15,1008,42,8
12/28/2017 16:00,30791,294.15,1007,40,6
12/28/2017 17:00,31213,293.15,1008,45,8
12/28/2017 18:00,32890,293.15,1008,49,6
12/28/2017 19:00,33102,290.15,1009,59,2
12/28/2017 20:00,33035,289.15,1009,63,0
12/28/2017 21:00,32538,290.15,1011,63,2
12/28/2017 22:00,30683,287.15,1011,71,2
12/28/2017 23:00,27882,288.15,1012,67,4
12/29/2017 0:00,25496,289.15,1013,67,0
12/29/2017 1:00,23300,286.15,1015,76,0
12/29/2017 2:00,22069,285.15,1015,76,1
12/29/2017 3:00,21429,283.15,1015,81,2
12/29/2017 4:00,21214,285.15,1016,71,4
12/29/2017 5:00,21700,284.15,1017,71,1
12/29/2017 6:00,23666,283.15,1016,76,2
12/29/2017 7:00,26617,281.15,1017,87,2
12/29/2017 8:00,29011,281.15,1018,87,2
12/29/2017 9:00,31199,281.15,1017,87,2
12/29/2017 10:00,32341,286.15,1018,71,6
12/29/2017 11:00,32423,289.15,1018,59,7
12/29/2017 12:00,31786,291.15,1019,48,11
12/29/2017 13:00,31737,292.15,1018,48,6
12/29/2017 14:00,30720,293.15,1018,45,8
12/29/2017 15:00,29652,295.15,1018,40,8
12/29/2017 16:00,29295,295.15,1018,40,7
12/29/2017 17:00,29584,294.15,1018,46,8
12/29/2017 18:00,31276,292.15,1020,52,5
12/29/2017 19:00,31680,291.15,1021,55,3
12/29/2017 20:00,31732,289.15,1022,59,3
12/29/2017 21:00,31186,288.15,1023,62,4
12/29/2017 22:00,29628,287.15,1023,67,4
12/29/2017 23:00,27374,285.15,1024,71,2
12/30/2017 0:00,25244,285.15,1025,71,1
12/30/2017 1:00,23288,286.15,1025,76,5
12/30/2017 2:00,21812,287.15,1024,76,6
12/30/2017 3:00,21031,286.15,1024,76,5
12/30/2017 4:00,20647,288.15,1024,67,3
12/30/2017 5:00,20701,287.15,1024,67,5
12/30/2017 6:00,21427,289.15,1023,63,4
12/30/2017 7:00,22847,287.15,1023,71,4
12/30/2017 8:00,24337,285.15,1024,76,3
12/30/2017 9:00,26391,284.912,996,74,4
12/30/2017 10:00,28191,289.15,1024,67,6
12/30/2017 11:00,28447,291.15,1025,59,8
12/30/2017 12:00,27936,293.15,1025,52,7
12/30/2017 13:00,27885,294.15,1024,49,7
12/30/2017 14:00,27516,295.15,1023,43,7
12/30/2017 15:00,26463,295.15,1022,43,11
12/30/2017 16:00,25785,295.15,1022,40,7
12/30/2017 17:00,25976,295.15,1022,40,7
12/30/2017 18:00,28270,292.15,1023,52,6
12/30/2017 19:00,29018,290.15,1023,59,6
12/30/2017 20:00,29365,289.15,1024,59,3
12/30/2017 21:00,29311,288.15,1024,62,5
12/30/2017 22:00,28286,286.15,1024,66,3
12/30/2017 23:00,26363,286.15,1024,66,3
12/31/2017 0:00,24257,284.15,1024,76,2
12/31/2017 1:00,22207,284.15,1025,71,3
12/31/2017 2:00,20799,283.15,1024,76,2
12/31/2017 3:00,19921,282.15,1024,76,3
12/31/2017 4:00,19555,282.15,1024,76,1
12/31/2017 5:00,19471,281.15,1023,75,2
12/31/2017 6:00,19802,280.15,1023,81,2
12/31/2017 7:00,20647,281.15,1022,75,2
12/31/2017 8:00,21443,280.15,1022,75,3
12/31/2017 9:00,23246,280.15,1022,81,4
12/31/2017 10:00,25466,281.15,1023,75,3
12/31/2017 11:00,26488,286.15,1023,58,1
12/31/2017 12:00,26517,290.15,1022,48,3
12/31/2017 13:00,26756,292.15,1021,39,1
12/31/2017 14:00,26574,293.15,1020,34,2
12/31/2017 15:00,25430,288.82,990,44,8
12/31/2017 16:00,24977,292.15,1019,45,10
12/31/2017 17:00,25451,291.15,1020,45,4
12/31/2017 18:00,28132,291.15,1019,45,9
12/31/2017 19:00,29097,290.15,1020,45,6
12/31/2017 20:00,28666,290.15,1021,45,7
12/31/2017 21:00,27260,289.15,1021,51,6
12/31/2017 22:00,25043,290.15,1022,51,8
12/31/2017 23:00,23680,289.15,1023,48,7
1/1/2018 0:00,22779,289.15,1025,41,5
1/1/2018 1:00,22009,287.15,1026,44,5
1/1/2018 2:00,20589,286.15,1027,54,5
1/1/2018 3:00,19547,285.15,1027,54,6
1/1/2018 4:00,18871,284.15,1028,50,4
1/1/2018 5:00,18688,283.15,1029,57,6
1/1/2018 6:00,18869,283.15,1029,46,6
1/1/2018 7:00,19263,283.15,1030,40,4
1/1/2018 8:00,19046,282.15,1030,40,5
1/1/2018 9:00,19563,282.15,1030,45,5
1/1/2018 10:00,21063,283.15,1031,45,5
1/1/2018 11:00,22448,285.15,1031,45,6
1/1/2018 12:00,23033,287.15,1032,42,9
1/1/2018 13:00,23680,286.15,1031,43,9
1/1/2018 14:00,23918,288.15,1030,38,8
1/1/2018 15:00,22626,289.15,1028,38,8
1/1/2018 16:00,22130,290.15,1027,29,9
1/1/2018 17:00,22607,290.15,1027,29,8
1/1/2018 18:00,25198,288.15,1027,47,8
1/1/2018 19:00,26477,288.15,1027,47,7
1/1/2018 20:00,27326,288.15,1027,33,7
1/1/2018 21:00,27534,288.15,1028,52,7
1/1/2018 22:00,26946,286.15,1028,47,5
1/1/2018 23:00,24878,287.15,1028,47,8
1/2/2018 0:00,28084,287.15,1027,54,10
1/2/2018 1:00,26180,286.15,1028,58,5
1/2/2018 2:00,25063,286.15,1027,58,8
1/2/2018 3:00,24672,286.15,1027,62,7
1/2/2018 4:00,24537,286.15,1027,62,6
1/2/2018 5:00,25261,286.15,1027,62,5
1/2/2018 6:00,27911,285.15,1027,66,4
1/2/2018 7:00,32762,285.15,1027,66,6
1/2/2018 8:00,35344,285.15,1027,66,4
1/2/2018 9:00,36342,285.15,1028,62,6
1/2/2018 10:00,36727,286.15,1029,58,7
1/2/2018 11:00,36772,287.15,1029,54,6
1/2/2018 12:00,36642,290.15,1029,42,8
1/2/2018 13:00,36684,290.15,1029,42,9
1/2/2018 14:00,35554,290.15,1028,45,9
1/2/2018 15:00,35155,291.15,1027,42,7
1/2/2018 16:00,34958,292.15,1026,39,7
1/2/2018 17:00,35112,292.15,1026,39,6
1/2/2018 18:00,36077,292.15,1026,39,7
1/2/2018 19:00,37957,291.15,1026,45,6
1/2/2018 20:00,38313,289.15,1027,51,5
1/2/2018 21:00,37394,289.15,1027,51,7
1/2/2018 22:00,34645,288.15,1027,54,5
1/2/2018 23:00,31297,288.15,1028,58,5
1/3/2018 0:00,28930,288.15,1028,54,5
1/3/2018 1:00,26848,287.15,1028,58,6
1/3/2018 2:00,25598,286.15,1028,66,5
1/3/2018 3:00,25203,286.15,1027,66,7
1/3/2018 4:00,24987,286.15,1028,66,6
1/3/2018 5:00,25730,286.15,1028,71,4
1/3/2018 6:00,28433,286.15,1028,71,5
1/3/2018 7:00,32647,286.15,1028,71,4
1/3/2018 8:00,35564,286.15,1028,71,5
1/3/2018 9:00,36996,286.15,1028,71,5
1/3/2018 10:00,37853,288.15,1029,62,4
1/3/2018 11:00,37462,289.15,1029,63,4
1/3/2018 12:00,37710,289.15,1029,63,5
1/3/2018 13:00,36951,293.15,1028,49,5
1/3/2018 14:00,35258,294.15,1027,46,6
1/3/2018 15:00,34981,294.15,1026,46,8
1/3/2018 16:00,34927,294.15,1026,46,7
1/3/2018 17:00,35080,294.15,1025,46,6
1/3/2018 18:00,35274,293.15,1025,49,5
1/3/2018 19:00,37370,292.15,1025,55,3
1/3/2018 20:00,38355,290.15,1025,59,3
1/3/2018 21:00,37128,290.15,1026,59,6
1/3/2018 22:00,34310,290.15,1027,59,5
1/3/2018 23:00,31080,290.15,1026,59,7
1/4/2018 0:00,24890,290.15,1026,59,6
1/4/2018 1:00,22892,289.15,1026,67,6
1/4/2018 2:00,21436,289.15,1025,67,9
1/4/2018 3:00,20636,289.15,1025,67,8
1/4/2018 4:00,20276,288.15,1025,67,4
1/4/2018 5:00,20235,288.15,1025,67,3
1/4/2018 6:00,20708,288.15,1024,72,4
1/4/2018 7:00,21220,289.15,1024,63,7
1/4/2018 8:00,21777,289.15,1024,63,7
1/4/2018 9:00,23736,288.15,1024,67,1
1/4/2018 10:00,25195,289.15,1024,63,3
1/4/2018 11:00,25876,291.15,1024,59,6
1/4/2018 12:00,25610,294.15,1024,46,7
1/4/2018 13:00,25179,294.15,1022,46,7
1/4/2018 14:00,24932,294.15,1021,46,9
1/4/2018 15:00,23987,294.15,1020,46,10
1/4/2018 16:00,23262,294.15,1020,46,11
1/4/2018 17:00,22859,293.15,1019,49,11
1/4/2018 18:00,22924,292.15,1019,52,10
1/4/2018 19:00,23696,290.15,1020,55,6
1/4/2018 20:00,26026,289.15,1020,59,3
1/4/2018 21:00,28770,289.15,1020,55,5
1/4/2018 22:00,27734,289.15,1020,51,5
1/4/2018 23:00,26027,288.15,1019,58,5
1/5/2018 0:00,24004,289.15,1019,55,6
1/5/2018 1:00,22300,289.15,1019,55,7
1/5/2018 2:00,21162,289.15,1018,55,10
1/5/2018 3:00,20561,288.15,1018,58,2
1/5/2018 4:00,20264,288.15,1017,58,6
1/5/2018 5:00,20037,287.15,1016,58,4
1/5/2018 6:00,20223,286.15,1015,62,4
1/5/2018 7:00,20090,287.15,1014,58,2
1/5/2018 8:00,21114,287.15,1014,58,5
1/5/2018 9:00,23050,288.15,1014,51,9
1/5/2018 10:00,24492,289.15,1014,48,8
1/5/2018 11:00,25223,290.15,1014,45,7
1/5/2018 12:00,25389,291.15,1014,42,6
1/5/2018 13:00,25542,292.15,1012,37,10
1/5/2018 14:00,25099,292.15,1011,37,12
1/5/2018 15:00,23834,292.15,1010,39,8
1/5/2018 16:00,23017,292.15,1009,37,8
1/5/2018 17:00,22735,291.15,1009,36,8
1/5/2018 18:00,22835,291.15,1009,39,7
1/5/2018 19:00,23281,288.15,1008,47,3
1/5/2018 20:00,24770,287.15,1008,50,4
1/5/2018 21:00,27316,288.15,1008,51,6
1/5/2018 22:00,26745,287.15,1008,50,2
1/5/2018 23:00,24843,286.15,1007,58,3
1/6/2018 0:00,25315,284.15,1007,62,2
1/6/2018 1:00,23802,283.15,1006,71,0
1/6/2018 2:00,22721,283.15,1005,71,3
1/6/2018 3:00,22606,282.15,1004,70,1
1/6/2018 4:00,22345,280.15,1004,81,1
1/6/2018 5:00,22638,279.15,1002,87,1
1/6/2018 6:00,24358,279.15,1002,87,0
1/6/2018 7:00,26797,279.15,1001,87,1
1/6/2018 8:00,29053,280.15,1000,81,3
1/6/2018 9:00,30364,280.15,1000,81,2
1/6/2018 10:00,31084,282.15,1000,76,2
1/6/2018 11:00,31549,283.15,1000,71,1
1/6/2018 12:00,31908,284.15,1000,71,2
1/6/2018 13:00,31924,287.15,998,76,5
1/6/2018 14:00,31032,287.15,997,82,5
1/6/2018 15:00,30223,287.15,996,82,4
1/6/2018 16:00,29762,287.15,996,87,4
1/6/2018 17:00,29657,287.15,995,87,4
1/6/2018 18:00,29153,287.15,995,87,3
1/6/2018 19:00,28886,287.15,995,87,4
1/6/2018 20:00,28695,282.15,995,93,9
1/6/2018 21:00,29112,282.15,996,93,1
1/6/2018 22:00,28473,282.15,996,93,2
1/6/2018 23:00,26404,281.15,996,81,5
1/7/2018 0:00,25657,280.15,996,87,3
1/7/2018 1:00,24090,279.15,996,87,2
1/7/2018 2:00,22924,281.15,997,75,3
1/7/2018 3:00,22334,279.15,997,87,1
1/7/2018 4:00,21903,278.15,998,86,1
1/7/2018 5:00,21520,278.15,997,86,2
1/7/2018 6:00,21368,279.15,998,75,3
1/7/2018 7:00,21291,278.15,998,86,1
